date,ticker,close,final_signal,raw_signal,position,final_score,confidence,confidence_label,sentiment_score,trend_score,momentum_score,volume_score,advanced_indicator_score,risk_score,risk_penalty,risk_level,future_return_5d,strategy_return_5d,message
2025-01-17,AAPL,229.97999572753906,HOLD,STRONG SELL,0,-0.673231,0.66151,Medium,-0.326923,-0.35000000000000003,-0.5,0.0,-0.24,0.0,0.38,High,-0.0005217632812275497,-0.0,"Final signal is HOLD with score -0.673. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-01-21,AAPL,222.63999938964844,HOLD,STRONG SELL,0,-0.806117,0.723279,High,-0.426468,-0.75,-0.15,0.0,-0.52,0.1,0.42,High,0.07015808102770649,0.0,"Final signal is HOLD with score -0.806. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is neutral. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-01-22,AAPL,223.8300018310547,HOLD,STRONG SELL,0,-0.800315,0.745031,High,-0.395259,-0.75,-0.5,0.0,-0.34,0.0,0.38,High,0.0693830078731752,0.0,"Final signal is HOLD with score -0.800. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-01-23,AAPL,223.66000366210938,STRONG SELL,STRONG SELL,0,-0.619951,0.716363,High,-0.505805,-0.75,-0.5,0.0,-0.26,0.0,0.18,Medium,0.062282001465160386,0.0,Final signal is STRONG SELL with score -0.620. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Medium.
2025-01-24,AAPL,222.77999877929688,SELL,SELL,0,-0.591473,0.706811,High,-0.391893,-0.75,-0.5,0.0,-0.26,0.0,0.18,Medium,0.05934105975913884,0.0,Final signal is SELL with score -0.591. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Medium.
2025-01-27,AAPL,229.86000061035156,HOLD,STRONG SELL,0,-0.688326,0.671422,Medium,-0.265302,-0.6000000000000001,-0.5,0.0,-0.32,0.0,0.34,High,-0.008048403804938986,-0.0,"Final signal is HOLD with score -0.688. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-01-28,AAPL,238.25999450683594,HOLD,SELL,0,-0.377447,0.473801,Medium,0.060213,0.15000000000000002,-0.30000000000000004,0.0,0.1,0.0,0.38,High,-0.022916106694199856,-0.0,"Final signal is HOLD with score -0.377. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum is weak. Advanced indicators are mostly neutral. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-01-29,AAPL,239.36000061035156,HOLD,SELL,0,-0.308155,0.486627,Medium,0.097379,0.15000000000000002,0.5,0.0,-0.3,0.0,0.44,High,-0.028785090959556392,-0.0,"Final signal is HOLD with score -0.308. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-01-30,AAPL,237.58999633789062,HOLD,SELL,0,-0.337204,0.506481,Medium,0.085183,0.15000000000000002,0.5,0.0,-0.56,0.0,0.44,High,-0.018393009741759836,-0.0,"Final signal is HOLD with score -0.337. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-01-31,AAPL,236.0,HOLD,SELL,0,-0.329643,0.495414,Medium,0.075428,0.15000000000000002,0.5,0.0,-0.46,0.0,0.44,High,-0.03546608100503179,-0.0,"Final signal is HOLD with score -0.330. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-02-03,AAPL,228.00999450683594,HOLD,SELL,0,-0.574218,0.604016,Medium,-0.184873,-0.6000000000000001,0.3,0.0,-0.38,0.0,0.4,High,-0.001578880834281926,-0.0,"Final signal is HOLD with score -0.574. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-02-04,AAPL,232.8000030517578,HOLD,SELL,0,-0.42666,0.568657,Medium,-0.18664,-0.6000000000000001,0.5,0.0,0.1,0.0,0.34,High,-0.0007732299493582451,-0.0,"Final signal is HOLD with score -0.427. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-02-05,AAPL,232.47000122070312,HOLD,SELL,0,-0.436592,0.583059,Medium,-0.226369,-0.6000000000000001,0.5,0.0,0.1,0.0,0.34,High,0.01892714704426357,0.0,"Final signal is HOLD with score -0.437. Raw signal was SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-02-06,AAPL,233.22000122070312,HOLD,HOLD,0,-0.267324,0.489794,Medium,-0.155295,0.15000000000000002,0.5,0.0,0.14,0.0,0.38,High,0.03563158183302528,0.0,Final signal is HOLD with score -0.267. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is High.
2025-02-07,AAPL,227.6300048828125,HOLD,SELL,0,-0.569175,0.627304,Medium,-0.276701,-0.6000000000000001,0.3,0.0,-0.3,0.0,0.38,High,0.07455080989625928,0.0,"Final signal is HOLD with score -0.569. Raw signal was SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-02-10,AAPL,227.64999389648438,SELL,SELL,0,-0.356727,0.531854,Medium,-0.098908,-0.6000000000000001,0.3,0.0,-0.22,0.0,0.22,Medium,0.07388538447256465,0.0,Final signal is SELL with score -0.357. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-02-11,AAPL,232.6199951171875,HOLD,HOLD,0,-0.177752,0.430616,Low,-0.021009,0.15000000000000002,0.5,0.0,0.1,0.0,0.32,Medium,0.05266099328146234,0.0,Final signal is HOLD with score -0.178. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-12,AAPL,236.8699951171875,HOLD,HOLD,0,-0.090232,0.444455,Low,0.105072,0.15000000000000002,0.5,0.0,-0.14,0.0,0.24,Medium,0.037826685095486035,0.0,Final signal is HOLD with score -0.090. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-13,AAPL,241.52999877929688,HOLD,HOLD,0,0.0208,0.481385,Medium,0.165201,0.75,0.7000000000000001,0.0,-0.08,0.0,0.34,Medium,0.016643912941573413,0.0,Final signal is HOLD with score 0.021. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-14,AAPL,244.60000610351562,HOLD,HOLD,0,0.199547,0.602762,Medium,0.440187,0.75,0.7000000000000001,0.0,0.02,0.0,0.24,Medium,0.010220768346759446,0.0,Final signal is HOLD with score 0.200. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-18,AAPL,244.47000122070312,HOLD,HOLD,0,0.1938,0.601325,Medium,0.417201,0.75,0.7000000000000001,0.0,0.02,0.0,0.24,Medium,0.010512504816938772,0.0,Final signal is HOLD with score 0.194. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-19,AAPL,244.8699951171875,BUY,BUY,1,0.318803,0.656326,Medium,0.429213,0.75,0.7000000000000001,0.0,0.24,0.0,0.14,Low,-0.018417913981978784,-0.018417913981978784,Final signal is BUY with score 0.319. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-02-20,AAPL,245.8300018310547,BUY,BUY,1,0.304517,0.644375,Medium,0.372069,0.75,0.7000000000000001,0.0,0.24,0.0,0.14,Low,-0.03469877035252622,-0.03469877035252622,Final signal is BUY with score 0.305. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-02-21,AAPL,245.5500030517578,HOLD,HOLD,0,0.285203,0.616369,Medium,0.29481,0.75,0.7000000000000001,0.0,0.24,0.0,0.14,Low,-0.015108966270650726,-0.0,Final signal is HOLD with score 0.285. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators support the signal. Risk level is Low.
2025-02-24,AAPL,247.10000610351562,HOLD,HOLD,0,0.186198,0.581812,Medium,0.298793,0.75,0.7000000000000001,0.0,-0.16,0.0,0.2,Medium,-0.036705815864768176,-0.0,Final signal is HOLD with score 0.186. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-25,AAPL,247.0399932861328,HOLD,HOLD,0,0.165806,0.552244,Medium,0.217224,0.75,0.7000000000000001,0.0,-0.16,0.0,0.2,Medium,-0.04497247778615121,-0.0,Final signal is HOLD with score 0.166. FinBERT sentiment is positive. Trend structure is bullish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-26,AAPL,240.36000061035156,HOLD,HOLD,0,-0.125788,0.434117,Low,-0.045151,0.15000000000000002,0.5,0.0,-0.12,0.0,0.24,Medium,-0.019221147884239675,-0.0,Final signal is HOLD with score -0.126. FinBERT sentiment is close to neutral. Trend structure is mixed. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-02-27,AAPL,237.3000030517578,HOLD,HOLD,0,-0.114393,0.50952,Medium,-0.145571,-0.6000000000000001,0.5,0.0,0.12,0.0,0.04,Low,-0.008301732808125739,-0.0,Final signal is HOLD with score -0.114. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-02-28,AAPL,241.83999633789062,HOLD,HOLD,0,0.016635,0.444222,Low,-0.011461,0.75,0.5,0.0,-0.28,0.0,0.24,Medium,-0.0114538085329845,-0.0,Final signal is HOLD with score 0.017. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
2025-03-03,AAPL,238.02999877929688,HOLD,HOLD,0,-0.297874,0.537668,Medium,-0.111497,-0.6000000000000001,-0.30000000000000004,0.0,-0.2,0.0,0.04,Low,-0.044322157315724975,-0.0,Final signal is HOLD with score -0.298. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-03-04,AAPL,235.92999267578125,SELL,SELL,0,-0.417634,0.565219,Medium,-0.078536,-0.6000000000000001,-0.30000000000000004,0.0,-0.48,0.0,0.14,Low,-0.06395963551199502,-0.0,Final signal is SELL with score -0.418. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-05,AAPL,235.74000549316406,SELL,SELL,0,-0.507722,0.565847,Medium,-0.038887,-0.6000000000000001,-0.30000000000000004,0.0,-0.48,0.0,0.24,Medium,-0.0795792369919538,-0.0,Final signal is SELL with score -0.508. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Medium.
2025-03-06,AAPL,235.3300018310547,SELL,SELL,0,-0.47559,0.54313,Medium,-0.00036,-0.35000000000000003,-0.5,0.0,-0.48,0.0,0.24,Medium,-0.10899591618448967,-0.0,Final signal is SELL with score -0.476. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Medium.
2025-03-07,AAPL,239.07000732421875,HOLD,HOLD,0,-0.164758,0.433255,Low,0.018967,0.25,-0.30000000000000004,0.0,0.08,0.0,0.18,Medium,-0.10699795477215146,-0.0,Final signal is HOLD with score -0.165. FinBERT sentiment is close to neutral. Trend structure is bullish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Medium.
2025-03-10,AAPL,227.47999572753906,SELL,SELL,0,-0.409785,0.587164,Medium,-0.161141,-0.75,-0.5,0.0,-0.02,0.0,0.08,Low,-0.05925793907471555,-0.0,Final signal is SELL with score -0.410. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-03-11,AAPL,220.83999633789062,SELL,SELL,0,-0.559012,0.694493,Medium,-0.302049,-0.75,-0.5,0.0,-0.56,0.0,0.14,Low,-0.03690451925209548,-0.0,Final signal is SELL with score -0.559. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-12,AAPL,216.97999572753906,SELL,SELL,0,-0.463462,0.666616,Medium,-0.447847,-0.75,-0.15,0.0,-0.44,0.1,0.08,Low,-0.008019127424815253,-0.0,Final signal is SELL with score -0.463. FinBERT sentiment is negative. Trend structure is bearish. Momentum is neutral. Advanced indicators show caution. Risk level is Low.
2025-03-13,AAPL,209.67999267578125,SELL,SELL,0,-0.51847,0.680368,Medium,-0.667878,-0.75,-0.15,0.0,-0.44,0.1,0.08,Low,0.02107980533254228,0.0,Final signal is SELL with score -0.518. FinBERT sentiment is negative. Trend structure is bearish. Momentum is neutral. Advanced indicators show caution. Risk level is Low.
2025-03-14,AAPL,213.49000549316406,SELL,SELL,0,-0.519454,0.705238,High,-0.663816,-0.75,-0.5,0.0,-0.26,0.0,0.04,Low,0.02238980119118472,0.0,Final signal is SELL with score -0.519. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-17,AAPL,214.0,SELL,SELL,0,-0.520394,0.735098,High,-0.513574,-1.0,-0.5,0.0,-0.42,0.0,0.0,Low,0.031448578166070495,0.0,Final signal is SELL with score -0.520. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-18,AAPL,212.69000244140625,SELL,SELL,0,-0.527211,0.722803,High,-0.444845,-1.0,-0.5,0.0,-0.26,0.0,0.04,Low,0.05200055212581356,0.0,Final signal is SELL with score -0.527. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-19,AAPL,215.24000549316406,SELL,SELL,0,-0.573819,0.715488,High,-0.319276,-1.0,-0.5,0.0,-0.44,0.0,0.1,Low,0.029223160776831403,0.0,Final signal is SELL with score -0.574. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-20,AAPL,214.10000610351562,SELL,SELL,0,-0.440472,0.659034,Medium,-0.233888,-1.0,-0.5,0.0,-0.32,0.0,0.0,Low,0.04553946624030436,0.0,Final signal is SELL with score -0.440. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-21,AAPL,218.27000427246094,SELL,SELL,0,-0.546508,0.672436,Medium,-0.186031,-1.0,-0.5,0.0,-0.5,0.0,0.1,Low,-0.0016951957150955765,-0.0,Final signal is SELL with score -0.547. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is Low.
2025-03-24,AAPL,220.72999572753906,SELL,SELL,0,-0.429727,0.607554,Medium,-0.142908,-1.0,-0.5,0.0,-0.04,0.0,0.04,Low,0.00634263209519359,0.0,Final signal is SELL with score -0.430. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators are mostly neutral. Risk level is Low.
2025-03-25,AAPL,223.75,SELL,SELL,0,-0.335765,0.53891,Medium,-0.039061,-1.0,0.5,0.0,0.04,0.0,0.18,Medium,-0.002502782384776525,-0.0,Final signal is SELL with score -0.336. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-03-26,AAPL,221.52999877929688,HOLD,HOLD,0,-0.294704,0.53927,Medium,-0.082815,-1.0,0.3,0.0,-0.04,0.0,0.08,Low,0.010653187484114701,0.0,Final signal is HOLD with score -0.295. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-03-27,AAPL,223.85000610351562,SELL,SELL,0,-0.403022,0.556379,Medium,0.027912,-1.0,0.5,0.0,-0.2,0.0,0.24,Medium,-0.09229396068256313,-0.0,Final signal is SELL with score -0.403. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Medium.
2025-03-28,AAPL,217.89999389648438,SELL,SELL,0,-0.37892,0.621584,Medium,-0.243681,-1.0,0.3,0.0,-0.28,0.0,0.1,Low,-0.13547494190245668,-0.0,Final signal is SELL with score -0.379. FinBERT sentiment is negative. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Low.
2025-03-31,AAPL,222.1300048828125,HOLD,HOLD,0,-0.02487,0.462837,Medium,-0.137482,-0.25,0.5,0.0,0.12,0.0,0.04,Low,-0.18309097049001233,-0.0,Final signal is HOLD with score -0.025. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is Low.
2025-04-01,AAPL,223.19000244140625,HOLD,HOLD,0,-0.059152,0.477995,Medium,-0.138608,-0.25,0.5,0.0,-0.22,0.0,0.04,Low,-0.22747436586363012,-0.0,Final signal is HOLD with score -0.059. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Low.
2025-04-02,AAPL,223.88999938964844,HOLD,HOLD,0,-0.169072,0.49358,Medium,-0.08229,-0.25,0.5,0.0,-0.46,0.0,0.14,Low,-0.11184060634416415,-0.0,Final signal is HOLD with score -0.169. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Low.
2025-04-03,AAPL,203.19000244140625,HOLD,STRONG SELL,0,-1.0,0.7785,High,-0.660036,-1.0,-0.5,0.0,-0.46,0.25,0.54,High,-0.06284760135353318,-0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-04,AAPL,188.3800048828125,HOLD,STRONG SELL,0,-1.0,0.769625,High,-0.7,-1.0,-0.15,0.0,-0.62,0.28,0.48,High,0.0518631954582951,0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is neutral. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-07,AAPL,181.4600067138672,HOLD,STRONG SELL,0,-1.0,0.751875,High,-0.7,-1.0,-0.15,0.0,-0.72,0.52,0.64,High,0.11605861776364823,0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is neutral. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-08,AAPL,172.4199981689453,HOLD,STRONG SELL,0,-1.0,0.753875,High,-0.7,-1.0,-0.15,0.0,-0.72,0.4,0.58,High,0.17236980359773613,0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is neutral. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-09,AAPL,198.85000610351562,HOLD,STRONG SELL,0,-1.0,0.7675,High,-0.603161,-1.0,-0.5,0.0,-0.62,0.42,0.6,High,-0.023032445011193392,-0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-10,AAPL,190.4199981689453,HOLD,STRONG SELL,0,-1.0,0.755,High,-0.446702,-1.0,-0.5,0.0,-0.42,0.42,0.64,High,0.0344501503081287,0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-11,AAPL,198.14999389648438,HOLD,STRONG SELL,0,-1.0,0.645528,Medium,0.014259,-1.0,-0.5,0.0,-0.52,0.42,0.7,High,-0.025182893707187404,-0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-14,AAPL,202.52000427246094,HOLD,STRONG SELL,0,-1.0,0.727969,High,0.289063,-1.0,-0.30000000000000004,0.0,-0.72,0.54,0.7,High,-0.013727032987599586,-0.0,"Final signal is HOLD with score -1.000. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is positive. Trend structure is bearish. Momentum is weak. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-15,AAPL,202.13999938964844,HOLD,STRONG SELL,0,-0.838629,0.733407,High,0.501485,-1.0,0.5,0.0,-0.72,0.42,0.7,High,0.012169816569185032,0.0,"Final signal is HOLD with score -0.839. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is positive. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-16,AAPL,194.27000427246094,HOLD,STRONG SELL,0,-0.969185,0.719818,High,-0.31674,-1.0,0.3,0.0,-0.58,0.42,0.6,High,0.07257935108166014,0.0,"Final signal is HOLD with score -0.969. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-17,AAPL,196.97999572753906,HOLD,STRONG SELL,0,-0.946972,0.63961,Medium,-0.06789,-1.0,0.3,0.0,-0.58,0.42,0.64,High,0.06244290444990708,0.0,"Final signal is HOLD with score -0.947. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-21,AAPL,193.16000366210938,HOLD,STRONG SELL,0,-0.969689,0.727449,High,-0.366757,-1.0,0.3,0.0,-0.46,0.42,0.6,High,0.08790637505496113,0.0,"Final signal is HOLD with score -0.970. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-22,AAPL,199.74000549316406,HOLD,STRONG SELL,0,-0.91541,0.704645,High,-0.277642,-1.0,0.5,0.0,-0.54,0.42,0.6,High,0.05742465657985418,0.0,"Final signal is HOLD with score -0.915. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is negative. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-23,AAPL,204.60000610351562,HOLD,STRONG SELL,0,-0.722899,0.564829,Medium,-0.161596,-0.25,0.5,0.0,-0.38,0.42,0.64,High,0.03861189472539617,0.0,"Final signal is HOLD with score -0.723. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-24,AAPL,208.3699951171875,HOLD,STRONG SELL,0,-0.614822,0.526195,Medium,0.118714,-0.25,0.5,0.0,-0.4,0.42,0.6,High,0.0237558781159799,0.0,"Final signal is HOLD with score -0.615. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-25,AAPL,209.27999877929688,HOLD,SELL,0,-0.359354,0.485788,Medium,0.068583,-0.25,0.5,0.0,-0.44,0.3,0.34,High,-0.01877863483708142,-0.0,"Final signal is HOLD with score -0.359. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-28,AAPL,210.13999938964844,HOLD,HOLD,0,-0.258752,0.500861,Medium,0.230993,-0.25,0.5,0.0,-0.24,0.3,0.3,High,-0.053535738234870234,-0.0,Final signal is HOLD with score -0.259. FinBERT sentiment is positive. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High.
2025-04-29,AAPL,211.2100067138672,HOLD,SELL,0,-0.440314,0.493327,Medium,0.088744,-0.25,0.5,0.0,-0.3,0.3,0.44,High,-0.06012978459035023,-0.0,"Final signal is HOLD with score -0.440. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-04-30,AAPL,212.5,HOLD,SELL,0,-0.564487,0.499962,Medium,0.024051,-0.25,0.5,0.0,-0.38,0.3,0.54,High,-0.07647058823529407,-0.0,"Final signal is HOLD with score -0.564. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-05-01,AAPL,213.32000732421875,HOLD,STRONG SELL,0,-0.677446,0.519322,Medium,-0.027784,-0.25,0.5,0.0,-0.38,0.3,0.64,High,-0.07420776902091109,-0.0,"Final signal is HOLD with score -0.677. Raw signal was STRONG SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is High. High-risk blocker triggered, so directional signal is changed to HOLD."
2025-05-02,AAPL,205.35000610351562,HOLD,SELL,0,-0.379022,0.453758,Medium,-0.04209,-0.25,0.5,0.0,0.04,0.3,0.38,High,-0.03321162464821559,-0.0,"Final signal is HOLD with score -0.379. Raw signal was SELL, but risk override changed it. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators are mostly neutral. Risk level is High. Overall risk level is high, so directional signal is changed to HOLD."
2025-05-05,AAPL,198.88999938964844,SELL,SELL,0,-0.496707,0.547825,Medium,-0.058829,-1.0,0.3,0.0,-0.22,0.3,0.24,Medium,0.05983203747298993,0.0,Final signal is SELL with score -0.497. FinBERT sentiment is close to neutral. Trend structure is bearish. Momentum supports upside. Advanced indicators show caution. Risk level is Medium.
